SCORES_TXT_BEGIN_0 0 100 9 BLEU
9 12 2 11 0 10 0 9 14 
8 11 3 10 1 9 0 8 14 
9 11 4 10 2 9 0 8 14 
8 11 3 10 1 9 0 8 14 
8 11 2 10 0 9 0 8 14 
9 12 5 11 3 10 2 9 14 
8 11 2 10 0 9 0 8 14 
9 11 2 10 0 9 0 8 14 
10 12 4 11 1 10 0 9 14 
9 12 5 11 3 10 2 9 14 
9 11 6 10 4 9 2 8 14 
11 13 8 12 6 11 4 10 14 
10 12 5 11 3 10 2 9 14 
8 11 2 10 0 9 0 8 14 
8 11 3 10 1 9 0 8 14 
9 12 4 11 1 10 0 9 14 
9 11 4 10 2 9 1 8 14 
9 11 3 10 0 9 0 8 14 
8 11 3 10 1 9 0 8 14 
10 11 7 10 6 9 5 8 14 
9 11 3 10 0 9 0 8 14 
8 11 2 10 0 9 0 8 14 
9 11 4 10 1 9 0 8 14 
9 11 5 10 3 9 1 8 14 
10 11 6 10 4 9 2 8 14 
9 12 5 11 3 10 2 9 14 
9 11 4 10 1 9 0 8 14 
9 11 3 10 1 9 0 8 14 
10 11 6 10 3 9 1 8 14 
8 11 2 10 0 9 0 8 14 
9 12 5 11 3 10 1 9 14 
9 12 4 11 2 10 1 9 14 
9 11 4 10 1 9 0 8 14 
9 11 3 10 0 9 0 8 14 
9 11 5 10 2 9 0 8 14 
10 12 4 11 2 10 1 9 14 
9 11 3 10 1 9 0 8 14 
9 11 2 10 0 9 0 8 14 
9 11 3 10 0 9 0 8 14 
9 11 5 10 3 9 2 8 14 
9 12 5 11 3 10 1 9 14 
9 12 3 11 1 10 0 9 14 
9 11 3 10 1 9 0 8 14 
9 11 4 10 1 9 0 8 14 
8 11 2 10 0 9 0 8 14 
8 11 2 10 0 9 0 8 14 
8 11 3 10 1 9 0 8 14 
10 12 5 11 2 10 1 9 14 
8 11 2 10 0 9 0 8 14 
11 12 8 11 6 10 5 9 14 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 62 100 9 BLEU
16 22 10 21 5 20 4 19 22 
16 22 10 21 5 20 4 19 22 
16 23 10 22 5 21 4 20 22 
16 23 10 22 5 21 4 20 22 
17 23 10 22 5 21 4 20 22 
15 21 9 20 5 19 4 18 22 
17 24 10 23 5 22 4 21 22 
15 21 9 20 5 19 4 18 22 
15 21 8 20 3 19 2 18 22 
16 23 10 22 5 21 4 20 22 
14 21 6 20 1 19 0 18 22 
16 23 10 22 5 21 4 20 22 
16 22 10 21 5 20 4 19 22 
15 21 8 20 3 19 2 18 22 
15 22 8 21 3 20 2 19 22 
16 22 11 21 7 20 5 19 22 
16 24 10 23 5 22 4 21 22 
16 22 9 21 5 20 4 19 22 
14 22 6 21 1 20 0 19 22 
16 24 10 23 5 22 4 21 22 
16 23 10 22 5 21 4 20 22 
15 22 8 21 3 20 2 19 22 
16 22 11 21 7 20 5 19 22 
16 22 10 21 5 20 4 19 22 
13 20 6 19 1 18 0 17 22 
16 22 8 21 3 20 2 19 22 
14 20 7 19 3 18 2 17 22 
16 22 10 21 5 20 4 19 22 
15 22 9 21 5 20 4 19 22 
13 20 5 19 1 18 0 17 22 
16 22 11 21 6 20 4 19 22 
15 22 9 21 5 20 4 19 22 
16 23 10 22 5 21 4 20 22 
13 21 6 20 1 19 0 18 22 
16 23 8 22 3 21 2 20 22 
17 23 11 22 7 21 5 20 22 
15 22 9 21 5 20 4 19 22 
15 21 9 20 5 19 4 18 22 
14 20 7 19 3 18 2 17 22 
16 23 10 22 5 21 4 20 22 
17 22 11 21 5 20 4 19 22 
17 23 10 22 5 21 4 20 22 
16 23 10 22 5 21 4 20 22 
15 22 8 21 3 20 2 19 22 
16 22 11 21 6 20 4 19 22 
15 22 9 21 5 20 4 19 22 
16 23 10 22 5 21 4 20 22 
15 21 9 20 5 19 4 18 22 
16 23 10 22 5 21 4 20 22 
15 22 8 21 3 20 2 19 22 
16 24 10 23 5 22 4 21 22 
15 21 8 20 3 19 2 18 22 
17 23 11 22 5 21 4 20 22 
14 21 6 20 1 19 0 18 22 
17 24 10 23 5 22 4 21 22 
15 21 9 20 5 19 3 18 22 
15 23 8 22 3 21 2 20 22 
16 23 11 22 7 21 5 20 22 
15 21 9 20 5 19 4 18 22 
12 19 5 18 1 17 0 16 22 
15 21 7 20 3 19 2 18 22 
15 21 9 20 5 19 4 18 22 
16 24 10 23 5 22 4 21 22 
14 21 7 20 3 19 1 18 22 
15 21 9 20 5 19 4 18 22 
16 23 10 22 5 21 4 20 22 
14 21 6 20 1 19 0 18 22 
16 24 10 23 5 22 4 21 22 
17 23 10 22 5 21 4 20 22 
15 21 9 20 5 19 4 18 22 
15 23 8 22 3 21 2 20 22 
16 23 11 22 7 21 5 20 22 
17 23 11 22 6 21 4 20 22 
16 23 9 22 5 21 4 20 22 
15 22 8 21 3 20 2 19 22 
16 22 11 21 7 20 5 19 22 
15 21 9 20 5 19 3 18 22 
14 22 6 21 1 20 0 19 22 
16 23 10 22 5 21 4 20 22 
16 22 10 21 5 20 4 19 22 
15 21 9 20 5 19 4 18 22 
15 21 8 20 3 19 2 18 22 
14 21 6 20 1 19 0 18 22 
16 24 10 23 5 22 4 21 22 
14 22 6 21 1 20 0 19 22 
15 22 9 21 5 20 4 19 22 
17 24 10 23 5 22 4 21 22 
16 21 10 20 5 19 4 18 22 
16 22 9 21 5 20 4 19 22 
16 23 10 22 5 21 4 20 22 
13 20 6 19 1 18 0 17 22 
15 21 8 20 3 19 2 18 22 
14 21 7 20 3 19 2 18 22 
16 22 9 21 5 20 4 19 22 
16 22 11 21 7 20 5 19 22 
16 24 10 23 5 22 4 21 22 
16 23 10 22 5 21 4 20 22 
15 22 9 21 5 20 4 19 22 
17 22 10 21 5 20 4 19 22 
15 22 7 21 1 20 0 19 22 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 63 100 9 BLEU
42 58 24 57 16 56 11 55 58 
41 57 23 56 15 55 11 54 58 
42 58 24 57 16 56 11 55 58 
40 55 23 54 15 53 11 52 58 
41 57 23 56 15 55 11 54 58 
41 56 23 55 15 54 11 53 58 
40 56 23 55 15 54 11 53 58 
40 55 23 54 15 53 11 52 58 
42 58 24 57 16 56 11 55 58 
41 56 23 55 15 54 11 53 58 
43 58 24 57 16 56 11 55 58 
41 57 23 56 15 55 11 54 58 
42 58 24 57 16 56 11 55 58 
42 57 23 56 15 55 11 54 58 
41 57 23 56 15 55 11 54 58 
41 57 23 56 15 55 11 54 58 
40 56 23 55 15 54 11 53 58 
42 58 24 57 16 56 11 55 58 
41 57 23 56 15 55 11 54 58 
40 55 23 54 15 53 11 52 58 
43 59 25 58 17 57 11 56 58 
41 55 23 54 15 53 11 52 58 
41 56 23 55 15 54 11 53 58 
42 58 24 57 16 56 11 55 58 
42 58 24 57 16 56 11 55 58 
41 56 25 55 18 54 13 53 58 
41 56 23 55 15 54 11 53 58 
40 55 23 54 15 53 11 52 58 
41 57 23 56 15 55 11 54 58 
41 57 23 56 15 55 11 54 58 
42 57 25 56 18 55 13 54 58 
41 56 23 55 15 54 11 53 58 
40 55 23 54 15 53 11 52 58 
40 56 23 55 15 54 11 53 58 
40 56 24 55 17 54 12 53 58 
41 56 23 55 15 54 11 53 58 
41 56 23 55 15 54 11 53 58 
41 57 25 56 18 55 13 54 58 
41 56 24 55 16 54 11 53 58 
42 58 24 57 16 56 11 55 58 
42 57 24 56 16 55 11 54 58 
40 56 23 55 15 54 11 53 58 
41 56 25 55 18 54 13 53 58 
42 57 24 56 16 55 11 54 58 
40 55 23 54 15 53 11 52 58 
42 57 24 56 16 55 11 54 58 
41 57 23 56 15 55 11 54 58 
41 56 23 55 15 54 11 53 58 
42 57 25 56 18 55 13 54 58 
41 56 23 55 15 54 11 53 58 
40 56 23 55 15 54 11 53 58 
43 59 25 58 17 57 11 56 58 
42 58 24 57 16 56 11 55 58 
41 56 23 55 15 54 11 53 58 
41 57 23 56 15 55 11 54 58 
42 59 24 58 16 57 11 56 58 
40 56 23 55 15 54 11 53 58 
42 57 23 56 15 55 11 54 58 
42 58 24 57 16 56 11 55 58 
41 57 23 56 15 55 11 54 58 
41 57 24 56 16 55 11 54 58 
43 59 25 58 17 57 11 56 58 
42 58 25 57 18 56 13 55 58 
40 56 22 55 15 54 11 53 58 
42 58 23 57 15 56 11 55 58 
40 56 24 55 17 54 12 53 58 
43 59 25 58 17 57 11 56 58 
41 57 23 56 15 55 11 54 58 
41 57 25 56 18 55 13 54 58 
40 56 23 55 15 54 11 53 58 
42 58 24 57 16 56 11 55 58 
40 55 23 54 15 53 11 52 58 
42 58 23 57 16 56 11 55 58 
40 54 23 53 15 52 11 51 58 
42 58 24 57 16 56 11 55 58 
42 59 27 58 19 57 14 56 58 
42 57 24 56 16 55 11 54 58 
41 57 23 56 15 55 11 54 58 
41 56 25 55 18 54 13 53 58 
41 56 23 55 15 54 11 53 58 
40 54 23 53 15 52 11 51 58 
42 58 24 57 16 56 11 55 58 
41 55 23 54 15 53 11 52 58 
41 58 26 57 18 56 14 55 58 
42 56 25 55 18 54 13 53 58 
41 56 23 55 15 54 11 53 58 
42 57 25 56 18 55 13 54 58 
41 55 23 54 15 53 11 52 58 
43 58 24 57 16 56 11 55 58 
41 58 23 57 16 56 11 55 58 
42 59 24 58 16 57 11 56 58 
41 56 24 55 16 54 11 53 58 
40 56 23 55 15 54 11 53 58 
42 58 24 57 16 56 11 55 58 
40 55 23 54 15 53 11 52 58 
42 57 24 56 16 55 11 54 58 
41 57 23 56 15 55 11 54 58 
42 58 24 57 16 56 11 55 58 
40 56 23 55 15 54 11 53 58 
39 55 22 54 15 53 11 52 58 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 64 100 9 BLEU
11 14 4 13 2 12 1 11 18 
11 14 4 13 2 12 1 11 18 
11 15 5 14 2 13 1 12 18 
11 14 6 13 2 12 1 11 18 
11 14 4 13 2 12 1 11 18 
11 15 5 14 2 13 1 12 18 
11 14 6 13 2 12 1 11 18 
11 14 5 13 2 12 1 11 18 
11 14 4 13 2 12 1 11 18 
10 13 4 12 2 11 1 10 18 
11 14 4 13 2 12 1 11 18 
11 14 5 13 2 12 1 11 18 
11 14 3 13 2 12 1 11 18 
11 14 4 13 2 12 1 11 18 
10 13 2 12 0 11 0 10 18 
11 14 4 13 2 12 1 11 18 
11 14 5 13 2 12 1 11 18 
11 15 6 14 2 13 1 12 18 
10 14 3 13 2 12 1 11 18 
11 14 3 13 2 12 1 11 18 
10 14 4 13 2 12 1 11 18 
10 13 2 12 0 11 0 10 18 
11 15 4 14 2 13 1 12 18 
11 14 4 13 2 12 1 11 18 
11 14 5 13 2 12 1 11 18 
10 13 4 12 2 11 1 10 18 
11 15 6 14 2 13 1 12 18 
12 15 4 14 2 13 1 12 18 
11 14 3 13 2 12 1 11 18 
12 15 5 14 2 13 1 12 18 
11 14 4 13 2 12 1 11 18 
11 14 5 13 2 12 1 11 18 
11 14 3 13 2 12 1 11 18 
11 14 5 13 2 12 1 11 18 
10 13 2 12 0 11 0 10 18 
11 14 4 13 2 12 1 11 18 
11 14 4 13 2 12 1 11 18 
10 14 3 13 2 12 1 11 18 
11 15 5 14 2 13 1 12 18 
11 14 4 13 2 12 1 11 18 
10 13 2 12 0 11 0 10 18 
11 14 5 13 2 12 1 11 18 
10 14 3 13 2 12 1 11 18 
12 15 5 14 2 13 1 12 18 
12 15 5 14 2 13 1 12 18 
11 14 4 13 2 12 1 11 18 
10 14 3 13 2 12 1 11 18 
11 14 5 13 2 12 1 11 18 
10 14 4 13 2 12 1 11 18 
10 14 3 13 2 12 1 11 18 
10 13 1 12 0 11 0 10 18 
10 13 6 12 2 11 1 10 18 
11 15 6 14 2 13 1 12 18 
11 15 4 14 2 13 1 12 18 
11 15 4 14 2 13 1 12 18 
11 14 3 13 2 12 1 11 18 
10 14 4 13 2 12 1 11 18 
12 15 6 14 2 13 1 12 18 
12 15 5 14 2 13 1 12 18 
10 14 4 13 2 12 1 11 18 
10 14 3 13 0 12 0 11 18 
11 14 6 13 2 12 1 11 18 
10 14 4 13 2 12 1 11 18 
11 15 4 14 2 13 1 12 18 
11 14 4 13 2 12 1 11 18 
10 13 4 12 0 11 0 10 18 
11 14 5 13 2 12 1 11 18 
10 14 4 13 2 12 1 11 18 
11 14 4 13 2 12 1 11 18 
11 14 6 13 2 12 1 11 18 
12 15 4 14 2 13 1 12 18 
12 15 6 14 2 13 1 12 18 
11 15 5 14 2 13 1 12 18 
11 15 5 14 2 13 1 12 18 
10 14 3 13 2 12 1 11 18 
12 15 6 14 2 13 1 12 18 
10 15 4 14 2 13 1 12 18 
11 14 4 13 2 12 1 11 18 
11 14 4 13 2 12 1 11 18 
10 14 3 13 2 12 1 11 18 
11 15 6 14 2 13 1 12 18 
10 13 1 12 0 11 0 10 18 
11 14 5 13 2 12 1 11 18 
11 14 3 13 2 12 1 11 18 
12 15 5 14 2 13 1 12 18 
10 14 3 13 2 12 1 11 18 
10 14 5 13 2 12 1 11 18 
10 14 5 13 2 12 1 11 18 
11 14 5 13 2 12 1 11 18 
10 13 4 12 2 11 1 10 18 
11 15 4 14 2 13 1 12 18 
10 13 1 12 0 11 0 10 18 
11 14 5 13 2 12 1 11 18 
10 14 4 13 2 12 1 11 18 
12 15 6 14 2 13 1 12 18 
10 15 3 14 2 13 1 12 18 
11 15 6 14 2 13 1 12 18 
12 15 7 14 3 13 1 12 18 
11 14 4 13 2 12 1 11 18 
9 12 1 11 0 10 0 9 18 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 65 100 9 BLEU
15 20 8 19 3 18 0 17 21 
14 20 7 19 3 18 0 17 21 
14 20 7 19 3 18 0 17 21 
15 20 8 19 3 18 0 17 21 
14 20 7 19 3 18 0 17 21 
15 21 8 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
15 21 8 20 3 19 0 18 21 
14 20 7 19 3 18 0 17 21 
14 20 7 19 3 18 0 17 21 
15 21 8 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
15 21 8 20 3 19 0 18 21 
15 21 7 20 3 19 0 18 21 
14 20 7 19 3 18 0 17 21 
15 20 9 19 4 18 1 17 21 
15 21 8 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
15 20 9 19 4 18 1 17 21 
15 21 8 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
15 20 7 19 3 18 0 17 21 
15 20 8 19 3 18 0 17 21 
14 22 7 21 3 20 0 19 21 
15 21 8 20 3 19 0 18 21 
14 20 8 19 4 18 1 17 21 
14 20 8 19 4 18 1 17 21 
14 21 7 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
14 22 7 21 3 20 0 19 21 
15 21 8 20 3 19 0 18 21 
15 22 8 21 3 20 0 19 21 
14 20 8 19 4 18 1 17 21 
14 20 8 19 4 18 1 17 21 
14 21 7 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
15 21 8 20 3 19 0 18 21 
15 22 8 21 3 20 0 19 21 
14 20 7 19 3 18 0 17 21 
16 21 9 20 4 19 0 18 21 
15 21 7 20 3 19 0 18 21 
15 22 8 21 3 20 0 19 21 
14 21 7 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
15 22 8 21 3 20 0 19 21 
14 20 7 19 3 18 0 17 21 
15 22 7 21 3 20 0 19 21 
14 20 7 19 3 18 0 17 21 
15 22 7 21 3 20 0 19 21 
15 20 9 19 4 18 1 17 21 
15 20 7 19 3 18 0 17 21 
14 20 8 19 4 18 1 17 21 
15 20 7 19 3 18 0 17 21 
15 21 9 20 4 19 1 18 21 
14 21 7 20 3 19 0 18 21 
15 20 7 19 3 18 0 17 21 
15 21 8 20 3 19 0 18 21 
15 20 9 19 4 18 1 17 21 
14 20 8 19 4 18 1 17 21 
14 21 7 20 3 19 0 18 21 
14 21 8 20 4 19 1 18 21 
15 21 8 20 3 19 0 18 21 
15 20 7 19 3 18 0 17 21 
15 20 8 19 3 18 0 17 21 
14 22 7 21 3 20 0 19 21 
14 20 7 19 3 18 0 17 21 
15 22 7 21 3 20 0 19 21 
13 19 6 18 2 17 0 16 21 
15 20 8 19 3 18 0 17 21 
14 20 8 19 4 18 1 17 21 
14 20 8 19 4 18 1 17 21 
15 20 7 19 3 18 0 17 21 
14 21 7 20 3 19 0 18 21 
15 22 8 21 3 20 0 19 21 
14 21 8 20 4 19 1 18 21 
14 22 7 21 3 20 0 19 21 
15 21 8 20 3 19 0 18 21 
14 21 8 20 4 19 1 18 21 
14 21 8 20 4 19 1 18 21 
15 21 9 20 4 19 1 18 21 
15 21 7 20 3 19 0 18 21 
15 20 7 19 3 18 0 17 21 
15 21 7 20 3 19 0 18 21 
15 21 8 20 3 19 0 18 21 
15 20 7 19 3 18 0 17 21 
14 21 7 20 3 19 0 18 21 
15 22 8 21 3 20 0 19 21 
15 20 7 19 3 18 0 17 21 
14 21 7 20 3 19 0 18 21 
14 21 7 20 3 19 0 18 21 
14 20 8 19 4 18 1 17 21 
14 20 8 19 4 18 1 17 21 
16 21 10 20 5 19 2 18 21 
14 21 7 20 3 19 0 18 21 
15 21 7 20 3 19 0 18 21 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 66 100 9 BLEU
15 26 5 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 27 6 26 0 25 0 24 22 
15 27 5 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
14 26 6 25 2 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 27 6 26 1 25 0 24 22 
15 27 6 26 0 25 0 24 22 
15 27 5 26 0 25 0 24 22 
15 27 5 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 27 6 26 0 25 0 24 22 
15 27 5 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 27 6 26 0 25 0 24 22 
15 27 5 26 0 25 0 24 22 
14 26 6 25 2 24 0 23 22 
16 26 6 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
14 26 6 25 2 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 27 6 26 1 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 26 4 25 0 24 0 23 22 
14 26 6 25 2 24 0 23 22 
15 27 5 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
16 26 6 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
16 27 7 26 0 25 0 24 22 
15 27 6 26 1 25 0 24 22 
15 27 6 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 27 5 26 0 25 0 24 22 
15 27 6 26 2 25 0 24 22 
16 27 6 26 0 25 0 24 22 
15 27 5 26 0 25 0 24 22 
15 27 6 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 27 3 26 0 25 0 24 22 
15 25 5 24 0 23 0 22 22 
15 27 5 26 0 25 0 24 22 
15 27 6 26 1 25 0 24 22 
15 27 6 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 27 5 26 0 25 0 24 22 
15 26 4 25 0 24 0 23 22 
15 27 5 26 0 25 0 24 22 
15 27 6 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 27 5 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 27 4 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 27 6 26 0 25 0 24 22 
15 27 5 26 0 25 0 24 22 
15 27 4 26 0 25 0 24 22 
15 27 6 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
14 26 6 25 2 24 0 23 22 
15 26 4 25 0 24 0 23 22 
15 27 5 26 0 25 0 24 22 
15 27 5 26 0 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 26 7 25 2 24 0 23 22 
15 27 5 26 0 25 0 24 22 
14 26 6 25 2 24 0 23 22 
15 27 3 26 0 25 0 24 22 
15 27 6 26 0 25 0 24 22 
16 26 6 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 28 4 27 0 26 0 25 22 
14 26 6 25 2 24 0 23 22 
15 27 5 26 0 25 0 24 22 
15 27 5 26 0 25 0 24 22 
15 28 3 27 0 26 0 25 22 
15 26 5 25 0 24 0 23 22 
15 26 4 25 0 24 0 23 22 
14 26 6 25 2 24 0 23 22 
15 27 4 26 0 25 0 24 22 
15 27 3 26 0 25 0 24 22 
16 26 6 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
15 28 5 27 0 26 0 25 22 
14 26 6 25 2 24 0 23 22 
15 26 4 25 0 24 0 23 22 
15 26 5 25 0 24 0 23 22 
16 27 7 26 1 25 0 24 22 
15 27 6 26 1 25 0 24 22 
15 26 5 25 0 24 0 23 22 
15 28 4 27 0 26 0 25 22 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 67 100 9 BLEU
18 25 4 24 1 23 0 22 25 
18 25 4 24 1 23 0 22 25 
18 25 4 24 1 23 0 22 25 
19 27 5 26 2 25 0 24 25 
17 24 3 23 1 22 0 21 25 
17 24 3 23 1 22 0 21 25 
17 24 4 23 1 22 0 21 25 
18 26 5 25 2 24 0 23 25 
18 25 4 24 1 23 0 22 25 
17 24 4 23 1 22 0 21 25 
18 25 4 24 1 23 0 22 25 
17 24 4 23 1 22 0 21 25 
18 25 4 24 1 23 0 22 25 
18 26 5 25 2 24 0 23 25 
19 27 5 26 2 25 0 24 25 
18 26 5 25 2 24 0 23 25 
17 24 3 23 1 22 0 21 25 
17 24 3 23 1 22 0 21 25 
18 24 4 23 1 22 0 21 25 
17 24 3 23 1 22 0 21 25 
17 25 5 24 2 23 0 22 25 
18 27 5 26 2 25 0 24 25 
18 24 4 23 1 22 0 21 25 
17 24 4 23 1 22 0 21 25 
17 24 3 23 1 22 0 21 25 
18 26 5 25 2 24 0 23 25 
18 25 4 24 1 23 0 22 25 
17 25 5 24 2 23 0 22 25 
19 27 5 26 2 25 0 24 25 
18 25 4 24 1 23 0 22 25 
18 25 4 24 1 23 0 22 25 
17 24 4 23 1 22 0 21 25 
17 24 3 23 1 22 0 21 25 
18 26 5 25 2 24 0 23 25 
17 25 5 24 2 23 0 22 25 
17 24 3 23 1 22 0 21 25 
18 24 4 23 1 22 0 21 25 
17 24 4 23 1 22 0 21 25 
18 25 4 24 1 23 0 22 25 
17 24 4 23 1 22 0 21 25 
18 25 5 24 2 23 0 22 25 
18 24 4 23 1 22 0 21 25 
18 26 5 25 2 24 0 23 25 
18 26 4 25 2 24 0 23 25 
18 26 5 25 2 24 0 23 25 
18 26 4 25 2 24 0 23 25 
17 24 3 23 1 22 0 21 25 
18 25 5 24 2 23 0 22 25 
18 26 5 25 2 24 0 23 25 
17 24 4 23 1 22 0 21 25 
18 26 5 25 2 24 0 23 25 
17 25 5 24 2 23 0 22 25 
18 27 5 26 2 25 0 24 25 
18 24 3 23 1 22 0 21 25 
17 24 4 23 1 22 0 21 25 
17 24 3 23 1 22 0 21 25 
17 25 4 24 2 23 0 22 25 
18 25 4 24 1 23 0 22 25 
19 27 5 26 2 25 0 24 25 
17 25 4 24 2 23 0 22 25 
18 25 4 24 1 23 0 22 25 
18 26 5 25 2 24 0 23 25 
17 24 4 23 1 22 0 21 25 
18 26 5 25 2 24 0 23 25 
18 25 4 24 1 23 0 22 25 
17 24 3 23 1 22 0 21 25 
17 25 5 24 2 23 0 22 25 
17 25 5 24 2 23 0 22 25 
19 27 5 26 2 25 0 24 25 
17 24 3 23 1 22 0 21 25 
18 26 5 25 2 24 0 23 25 
18 25 4 24 1 23 0 22 25 
18 25 4 24 1 23 0 22 25 
17 24 3 23 1 22 0 21 25 
17 24 4 23 1 22 0 21 25 
17 24 3 23 1 22 0 21 25 
19 26 4 25 1 24 0 23 25 
18 26 5 25 2 24 0 23 25 
18 26 5 25 2 24 0 23 25 
19 27 5 26 2 25 0 24 25 
18 24 4 23 1 22 0 21 25 
17 25 5 24 2 23 0 22 25 
17 24 4 23 1 22 0 21 25 
17 24 3 23 1 22 0 21 25 
17 25 5 24 2 23 0 22 25 
18 27 5 26 2 25 0 24 25 
18 25 4 24 1 23 0 22 25 
18 24 4 23 1 22 0 21 25 
18 26 6 25 3 24 0 23 25 
18 25 5 24 2 23 0 22 25 
18 26 5 25 2 24 0 23 25 
17 25 5 24 2 23 0 22 25 
17 24 4 23 1 22 0 21 25 
17 24 3 23 1 22 0 21 25 
18 25 5 24 2 23 0 22 25 
17 25 4 24 2 23 0 22 25 
18 24 3 23 1 22 0 21 25 
18 26 4 25 2 24 0 23 25 
17 25 4 24 2 23 0 22 25 
17 24 4 23 1 22 0 21 25 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 68 100 9 BLEU
22 30 10 29 5 28 1 27 32 
22 30 8 29 4 28 1 27 32 
22 31 10 30 5 29 1 28 32 
22 31 8 30 4 29 1 28 32 
22 30 10 29 5 28 1 27 32 
22 30 8 29 4 28 1 27 32 
22 31 11 30 6 29 2 28 32 
22 30 10 29 5 28 1 27 32 
22 31 9 30 5 29 2 28 32 
22 30 8 29 4 28 1 27 32 
22 32 11 31 6 30 2 29 32 
22 31 10 30 5 29 1 28 32 
22 32 9 31 5 30 2 29 32 
22 31 8 30 4 29 1 28 32 
22 31 11 30 6 29 2 28 32 
22 30 10 29 5 28 1 27 32 
22 31 9 30 5 29 2 28 32 
22 31 11 30 6 29 2 28 32 
22 30 8 29 4 28 1 27 32 
22 31 10 30 5 29 1 28 32 
22 31 9 30 5 29 2 28 32 
22 31 8 30 4 29 1 28 32 
22 30 10 29 5 28 1 27 32 
22 30 8 29 4 28 1 27 32 
22 32 11 31 6 30 2 29 32 
22 32 9 31 5 30 2 29 32 
22 30 11 29 6 28 2 27 32 
22 31 11 30 6 29 2 28 32 
22 30 9 29 5 28 2 27 32 
22 30 8 29 4 28 1 27 32 
22 31 9 30 5 29 2 28 32 
22 30 7 29 4 28 1 27 32 
22 31 11 30 6 29 2 28 32 
22 32 11 31 6 30 2 29 32 
22 31 10 30 5 29 1 28 32 
22 31 9 30 5 29 2 28 32 
22 32 9 31 5 30 2 29 32 
22 31 11 30 6 29 2 28 32 
22 31 8 30 4 29 1 28 32 
22 31 9 30 5 29 2 28 32 
22 31 8 30 4 29 1 28 32 
22 31 11 30 6 29 2 28 32 
22 31 7 30 4 29 1 28 32 
22 30 10 29 5 28 1 27 32 
22 31 9 30 5 29 2 28 32 
22 30 11 29 6 28 2 27 32 
22 30 8 29 4 28 1 27 32 
22 32 11 31 6 30 2 29 32 
22 30 9 29 5 28 2 27 32 
22 30 8 29 4 28 1 27 32 
22 30 7 29 4 28 1 27 32 
22 32 9 31 5 30 2 29 32 
22 30 11 29 6 28 2 27 32 
22 31 11 30 6 29 2 28 32 
22 30 9 29 5 28 2 27 32 
22 31 9 30 5 29 2 28 32 
22 30 8 29 4 28 1 27 32 
22 31 8 30 5 29 2 28 32 
22 31 9 30 5 29 2 28 32 
22 30 7 29 4 28 1 27 32 
22 32 11 31 6 30 2 29 32 
22 32 9 31 5 30 2 29 32 
22 31 11 30 6 29 2 28 32 
22 31 11 30 6 29 2 28 32 
22 31 9 30 5 29 2 28 32 
22 31 9 30 5 29 2 28 32 
22 32 9 31 5 30 2 29 32 
22 31 8 30 4 29 1 28 32 
22 32 8 31 5 30 2 29 32 
22 31 7 30 4 29 1 28 32 
